gnome-45.1-fx-windows.xpi,9b7cffc8,1a9978fb6798c7990a2c532574c9120f,b15dcc1154e89be19f916670911d22da81717aa1,1.480.370
google_docs_viewer_pdf_docx_pptx_xlsx_etc-1.8.9-tb+fx.xpi,fecef0f1,8cf1b1c102ccf4c22cb871a88461bb5d,cbae9226b56a5e60d8a9e1f2218ace0402347eef,10.180
handytag-2.2-fx.xpi,fcc5f19a,73584242bc5557e81efe83d7fc93cfc6,655ca4ab1a4c94cecfbb9b6769b1acb903ae5374,28.447
history_cleaner-1.2.2-an+fx.xpi,647f88cc,3f2adebbaeccb335ee2f907ef22ea3e9,254f216f18bf105974939439c07578e983680d3d,9.387
history_zebra-0.1.2-an+fx.xpi,937d6601,0387121d23967041786c76c019e1fe7a,d03ffd1d3f3b30428807ad0e39c875af50b62d29,13.544
historyblock-2.0-an+fx.xpi,62017e79,78decbcb1b75acb1f187778b6aa24dd6,ffee33a196bcf09bf5b77591daae72888603ce86,387.713
imacros_for_firefox-9.0.3-fx.xpi,51e6a2bf,d0670bcfedd611c012c7f7785f893721,09264d9ee416b1a9effc2b1d2acfbb72ccbd792c,436.289
imagegrabber-1.7.0.3.xpi,d1682877,942d7234ccadb6fe253c84137be052d0,3c7140d09ed147f25129bc40dca4b7ee458d9863,216.041
load_tabs_progressively-1.6.1-fx.xpi,11bac315,4a0eaad2ef3b5fe4aa657d3c79d83622,98b25ad1dc07c897798a4a45c5e90a6a7a75a4f0,17.084
locate_in_bookmark_folders-0.2.5-fx.xpi,295cab75,bf3d57b6b09e0a636b8f3bee9404f567,2c37677334465a07019cd4784fa59f652783655d,15.232
location_bar_enhancer-5.3-fx.xpi,3e225a9b,5fc5f73d473c2649a629669dbe12e775,72592fbe1ee5dd0091e0215ab083a88d4092841d,220.471
manage_folders-1.0.7-fx.xpi,4dba089f,ecc8f5a66f628fb93469d2523baeef92,f1f153f611fd3e09a00214938e42781c3dc7f5f6,15.288
mementofox-0.9.52-fx.xpi,7cb7d196,1578fc5ff13b19e5a7d6cd0a324af946,dba24ed12316f76d97c6459a1dcd1aa7addd9ab7,112.757
mozilla_archive_format_with_mht_and_faithful_save-3.1.3{firefox.addon}.xpi,ad5406b2,1e99276738073010f61f5490a7986b3b,87261311bd1d639941c5027867e13fa550525cea,568.424
mozilla_archive_format_with_mht_and_faithful_save-5.0.0-fx+sm.xpi,bb8505dd,619c37e64ad46f764b57b6cecd243643,dc5841ffa31085b678e0e639cef6ca790f0e231f,433.211
mozilla_archive_format_with_mht_and_faithful_save-5.1b1-fx+sm.xpi,e91b5686,d23204500a6d2f808d2f1079db619947,24593bf2a0c002bd146612bae8321725da9d75d7,434.157
multi_links_plus-3.9.3-fx.xpi,20f82e31,2af04fb2be08d2fbad1cf59b9a5f6b33,33940c43130baf03e2999fede3bd2d7cc37537a8,55.093
mx3-10.1-fx-windows.xpi,b6c8b2d3,03ecc6312475581f8e07a950c1402b24,4f2c15a896a631af29cd825c432863250e42c9c7,996.296
mx4-7.1-fx-windows.xpi,0cc281e8,7ff801c1a7e859e1c3defdb74e95e187,21259e9aa24abf78075d753f087a748ce2630ae0,1.046.750
mz8_firefox_windows_8_theme-4.6-fx-windows.xpi,0ed7c01e,18fdbd7ab67366be02d658e6e80e43b2,bd201a782980ef81b7026dbe189f0c57b3d956fd,1.930.014
nimbus_web_clipper-5.4.3-fx.xpi,da81fe58,a880e5d0248d506f4043b1111264c0a0,dbb8aaa98102b43f3fc50d055d7a7fba62a2b349,507.592
noredirect-1.3.2.13-fx+sm.xpi,0eca5bb5,8c52349750551e644757898c642a8486,5a1821b9e7578eab95455eb3f6affa0057246bcf,22.584
noscript_security_suite-5.1.1-fx+sm.xpi,3af81b0d,1946909f7d806fecc4cb5687fba081d1,1bc57d1ae27a182120672084fab1d4daebdca69d,809.624
nuke_anything_enhanced-2.4-an+fx-windows.xpi,6c82ab48,012344ae3cc40229072851179f169cec,a62a595c6874739bd20247ea8d5618016c03d309,56.664
Nuke-Anything-Enhanced{1.1}{Firefox.addon}.xpi,cbd09a28,e9d602be324e953dec1e41fa18b7477b,d5cd5decaa6cb882dcab63afbb7aa89d463c465b,27.160
onetab-1.17.0-an+fx.xpi,d0e94821,2b9f61d241eb7d21b376058e760c9765,7aea2225fcfe78afaf499a5317c7061fbc34edab,676.655
opie_ordered_preference_importexport-6.6-fx.xpi,5dca727d,900637d9b2755a33cadb962508dc4fca,cf69677a472d043aa04bb45e322ac1d19a4d68e5,261.727
pagezipper-1.5.1-an+fx.xpi,0f8c9f5c,52e2be4c6f61f7b54979dff932ed2435,2c603a19731ecb38a3135730ff5b824c8b904bfb,232.437
password_tags-2.2.1-fx+sm+tb.xpi,458e09d5,5dba9b1dd16a1c6913c39cb2b389de76,21fa28380bc993022ebe578b1865c4433ce4a413,130.161
places_maintenance-2.0.3-fx.xpi,253ba2e2,21c75f1bea416ab5eef51eab829a670b,bce33c8bab97b05f04f7d00050644c625c4f53a2,50.177
places_to_csv_sdk-1.2.1-fx.xpi,1d58045a,b0b90d312fce43b97e81355608612f10,042d3571eaac4567b8cf8dbcda76af075fc0ed0f,264.717
places_to_csv-0.5.2-fx.xpi,7150a0c6,f5d8b9f84ee8e689da9c97169d187d19,751addf25bd7f2e3a9c0e3d876c8a109391571bd,84.301
places_tooltips-3.0.20110409-fx.xpi,bda8620f,50be63cdb05ba855ee6153e25f78bf34,4b74929a5c7d18e804aafe54d0345583544c1223,32.592
placescleaner-0.42-fx.xpi,a805755b,f6ea9e331c1d52d5d61d9972ebefab41,90623cd941f3c79b31465119336b5c5a2ed097ba,50.726
pmchrome-3-1-0-pm.xpi,b895d123,dd297f5e8690f95537b44b063b5654d5,0cdde60df511a0fcd9eacb07f9260eccc6181433,977.010
pmopera-1-6-0-pm.xpi,deeb97c9,2f7b712962ea09c365bac4d6f202020c,317ed8b824db00d6bcea9bb9b89dd0e6756dbcc6,1.019.369
print_edit-18.3-fx.xpi,b893b66f,4a557e382fab15a3279af6f3e52d7de3,f8032dd528fa137a79dea66a388916294159f808,200.269
quickmark-1.2.11-fx.xpi,0ac5a9d3,121658d12090fd4646b23481b6732115,cf932793e1f6c7d1afd536c00ce9400b7f495a69,27.736
raindropio_keep_your_favorites_handy-6.0.429-an+fx.xpi,ca2c3764,80ea600566782771d578cd4d8511af8a,cdec575716746b964954ee4c6f66dfd20957337a,658.348
reload_tabs_progressively-0.1.2010020201-fx.xpi,a7609e9b,25664397ba5976a084b24b49380c9c99,bc3bf11236c102aa3e14de343f8516c5756fb003,6.128
replace_translator-1.1.0-fx.xpi,d134ca99,b290070699f710eb7102cf95fde26819,76f0b705c8c36761bb3905a90c51ddb432f99e77,82.523
resurrect_pages-5-an+fx.xpi,9660fe58,4e3d74f895c54f09afcd95610f3719be,07e18ac0207f21f2905bddde2c2557bbe42907f9,17.327
revealmetainfo-1.1-an+fx.xpi,f1e8346b,d15ccb28abb968eb83fc64372c6590ae,f2ffcd228d844c9e1163dbb7cb9476bc7017b2bb,7.243
roomy_bookmarks_toolbar-1.4.14-fx.xpi,ce0fa68d,c12275816a327949394ae9ca28ec4901,c59241b1c38ec04ddc52c8944b15262aa5119805,61.423
s3google_translator-5.35-fx+sm+tb.xpi,2dd50600,c9973123fb52567cd5927cff1122e4c0,8de0bbb11d2ba5744427d8ffcb32f8af61b4fbe0,395.892
samfind_bookmarks_bar-2.4.4-fx.xpi,7d95cf17,aaabdf448b755601374403cbf76e5abe,751bb711e9c1708f24d955629d1b9b15d11f6ceb,456.983
save_my_tabs-0.53-fx.xpi,fcf9a821,3830d979f4124c456e57ed0918190b96,e0dc0fc3bb8bfc18c87543e7fd372b85eaf43729,16.163
scrapbook_autosave_bumped_version-1.3.2.3-fx+sm.xpi,3c22579b,4b8bf82499d398eb937a8fc5d3e06f01,3c2b425934d387b131d0aa4eeb8af8586e5f299b,9.596
scrapbook_autosave_improved-1.4.0-sm+fx.xpi,e368362e,8bf96021d404fe0c10cbc70159a3d6cc,5ed85bad16455674c81757458e2f730eb4cad21e,15.578
scrapbook_backuphelper_bumped_version-1.0.2.6-sm+fx.xpi,1c2c90ce,82fbc8fc2194383576b646f3616ef627,218c34530bd1cd757006603447fd9c93d0f9452a,8.734
scrapbook_chm_creator-1.1.6-fx.xpi,034267a6,2cb7943b9d212efdd1097186597ea0c8,6a925382aeebde0e5000ca2094d72e8e5c58d273,230.027
scrapbook_copypageinfo_bumped_version-1.3.5.4-fx+sm.xpi,d14268a0,1f1e9f260085fc59faa2e9c27eea0793,c92ecf5ea49de9b12ec68f0f9ff4617827c7c559,11.739
scrapbook_lite-1.4.0-fx.xpi,23518b5c,7b1f558dee61dba8a06bcbc7d9230b46,fba1a07ad67a9335068a945a4257134f3e8d4cbe,86.708
scrapbook_maf_creator-1.1.4-fx.xpi,a2ad523c,f4f21da5fd3ff640b657a0b662659500,1f84b36a2b259c7b925a4bb531b211c1f164369c,174.455
scrapbook_plus_2-2.0.0.0a8-fx-windows.xpi,586af304,9e4d4fc254699648d7ef7befacd821b7,52098cf2f6527161f7b5fca7703079df5b953173,239.020
scrapbook_plus-1.10.25.42-fx-windows.xpi,7136f102,a38738e362cd1924dfbb148b82d61005,8f3b167004a8f4ccf04831d0dc0396c3638852c2,590.681
scrapbook_x_autosave-1.4.3-sm+fx.xpi,7fd169bb,3569e15e9e0eb9e5850042b91201bd50,bed7b8598083b6f324665fcb085a0552be2d3d44,13.568
scrapbook_x_copypageinfo-1.3.10-fx+sm.xpi,035a776f,8bb3f331e3b909878cc4dc43e832eeed,204fcf4fc0029272c0c5fc064e04b3cb4585dfe7,25.810
scrapbook_x_file_converter-1.1.5-fx.xpi,9d1199a1,8140fd18587408a28195384582ba1787,7c9090a9c3e7647f875fdd557eec8afb7a93fca7,71.627
scrapbook_x_maf_creator-1.1.11-fx.xpi,40a3ef6b,8a04a975f52d79f10af12ea3eb3366fb,24bd233c157b257a3458cc7365902e6486c29cf4,33.594
scrapbook_x-1.13.8-fx.xpi,47ddef99,c7d911a0587c539bd5c087f3dffb48c5,8d9922dbe00a169a51f44c2204ca02c3e12525cf,642.129
scrapbook_x-1.14.1-fx.xpi,3c70a040,308ec68efdf61fd4133e8f7d90ed7ec8,0090ec0df891c361c02b0ef8d5f00d9bf98d50f1,650.277
scrapbook-1.5.14-fx.xpi,dcb67fe3,968b01d089a011f1f2b61986b492fd1e,930d6fd7c4a3bc51d11ae0b38a02f389a999c5c8,1.002.939
scuttle_0.3.2.xpi,98785c29,d8784588ba2587a5739d4a1ffae97a19,2a1550287487300053ed971af8feffafc3663499,25.476
search_term_highlighter-7.9-fx.xpi,9d454089,af4c118fc8e0e803bc60f9f413b8b6e1,b73c4f39f18490f576ce1b7911dce7df78fb3f99,63.474
self_destructing_cookies-0.4.12-an+fx.xpi,78d63291,d57d1d270dbe3b40ddf632b4d4fbee42,d40a1d9cce8d8f1fedf5b18805fe5371da7ba0ad,108.036
self_destructing_cookies-0.4.12-pre1-an+fx.xpi,b8bfc3ec,cfbfca3b2b9e06e7ebe0ac8f1ff5c346,2f243a1b52afaff03e7ad8559bc5c47a021031bf,108.042
session_manager-0.8.1.13-fx+sm.xpi,090da5ca,745ac024f62781de036bf86fada01540,9face7c1fb9ee7be2e6a6570633e596424d51f73,559.924
session_manager-0.8.1.13pre20170130b-fx+sm-windows.xpi,2bbed8fe,6d6d94c634648ec92187e2889f86e661,631b8088ff841c2ada92b96fe1bb666c6b15b5c8,559.934
shelve{1.39}[firefox.addon].xpi,010ee957,b18ebe6b673daee18cbde9e0043333d6,9bbffb46f99a30b47d6b9d1d98735ddfffbc91ed,90.136
shelve-1.9-fx[app].xpi,bdd82798,06bb8e5eb559c4d5f17bc7cfde39de03,d088e6dfc13f915476f6ccfa6cd2601beef25c7c,26.990
shelve-1.40-fx (1).xpi,f0ef8f75,73b659c97f8872d7c9d17a81e71a3bab,965b357f7681e26204ad84ef70354196cdd33e39,90.238
shelve-1.40-fx.xpi,f0ef8f75,73b659c97f8872d7c9d17a81e71a3bab,965b357f7681e26204ad84ef70354196cdd33e39,90.238
simple_translate-1.1.3-an+fx.xpi,6118a11e,7245c160c15c207edde3afa3cf21a683,3b312d94e9c8c85eea38c0cf6c63b2e00ee03b92,246.336
simple_white_compact-2.2b18.C2.03-fx.xpi,8f9c2ddb,036b17a7efa44ffa2a455cc89674569e,cd320ea32b4786558a343158428a8cfbe5e1d8ad,1.878.106
simple_white_x-3.0-fx.xpi,73ecfe42,3051c3cc3b51cb937e73df304bef5015,07c524f9214c344d5288ee5175e9f23a49152445,2.140.003
Simple-Black{2.2b18}{Firefox-theme.complete}.xpi,ab3f1456,17680e49be52b4191156b6c077bebd27,61a3dbc7d03374cb1a981408b5a94385de4227d1,3.132.351
snap_links_plus-2.4.3-sm+fx.xpi,ef061ce8,8ff4e5e43df58109aec7a676b7e1c4ef,979a13b1ef23b42a196af40fff339fd8910e65d5,135.750
snap_links_plus-3.1.1.3-an+fx.xpi,b5edc44e,f82e34079635a6c4ad97944bfd846f61,0219436b1ca1d4328b949b0958cff4a70e7fd072,70.867
speed_dial_fvd_new_tab_page_sync-23.3.1-fx.xpi,87572044,ba2861dbabfc92cf833c382e9300f6b0,4ed12bfe5584fe14733aadf1c7a3d8fb60e5edcd,3.188.330
sqlite_manager-0.8.3-tb+sm+fx.xpi,88014d3f,53e77edc4f4b1ce0b4f35b56f4791b83,3ba4029f27fd65c5a4994ab6d1fe8b3a5c9a8956,266.656
sqlite_optimizer-0.7.7-fx.xpi,c8675127,db2d4a341de715ae117585e1e9441868,fa644d42fe456622f6245c1b7e5c76446af25abf,5.978
suspend_tab-1.0.2016061501-fx.xpi,fd7d0c50,27fcd29bea6f765bc3b117df188fc4f6,50aaeaa90f547b82092c0464d0096564cd8ea5ad,124.015
tab_mix_plus-0.5.0.4-fx.xpi,9e6b05e8,c7a304de74088507c0a2f8a39788fa61,d358e6379791e1ba72e50be5785798c346bbc253,909.081
tab_mix_plus-0.5.0.5pre.170827a2-fx.xpi,8558ef11,6dafff6925a05be2c066d30630353dce,df2bd609bba6e9a6078753470d08c9538708225a,962.473
tab_session_manager-1.1.1-an+fx.xpi,46311eb9,19390fe71a912841ff5c29e9008414f6,5686e63c4c36cb113b006c2c2b201b8873170f99,419.455
tag_all_tabs-1.0.2-fx.xpi,4c8dd80b,216f0f17fcd0e2a636e4b33aebad3278,80d0e59b61e09c79ea08983b0e60d536e74469df,12.196
tagmarks_modifier-0.5-fx.xpi,76dd97f8,38b3d829d9893ac679e5b4908a1f211b,10b96853df9f0525fdf3f5fbb4fd75112c8b9ffe,10.349
tagmarks-1.0.1-fx.xpi,4aefcda2,a5ca6225506637feb8a1efb35cc525e3,e031859db4fbb872a9c64ce15b5beb558d0b97ff,44.899
tags_for_youtubetm-7.2-an+fx.xpi,c9344b2c,fcda9fd869c74549e706e8b38f5a1894,55fbe1a41480d9098b5680dd123d68d408d866bc,27.341
tagsieve-4.4.2-fx.xpi,57750984,bb84c53196eba289f4ac557f8300efb8,49b39932b96ad0b94be2bdedadf7f0296b06c616,165.729
tagspaces_web_clipper-2.6.0-fx.xpi,0d7ef247,221a0ce1b8b30eca56ec88dfc7a43c66,9abe699881580b3f1bb7a5b60ee90cc48dec38a4,2.235.471
theme_font_size_changer-56.0-fx+sm+tb.xpi,81654e03,ef7001050b03320a59492e1ef2778224,c08dfb5a6da292eca733fb6039de45aed4d3b6aa,521.536
thumbnail_zoom_plus-4.2beta2-fx+sm.xpi,e1f65867,820d0f335446747c55a453b31201a750,ccb2851f3f78b3c6b52fb3936ffa9190f27d98fc,208.521
tile_tabs-14.12-fx.xpi,57e809e3,d16bc73549943306125a57423f63a295,24d4624f0c39a63987dc284a07920fce52825e33,158.016
toomanytabs_saves_your_memory-1.4.8-fx.xpi,bfff3d39,76d0a00d6cdba243f30dbc11f5b9b1cd,03194a7c793977882135c819d75972476c42ed4a,111.859
tweez-0.5.5-fx.xpi,98608b7a,83f61b02a8a15de9523ee805fdcbb8b6,b5dda3a6a1bfe336327a70bb9bc0579a61215288,81.864
uautopagerize-0.0.6-an+fx-windows.xpi,a8386df8,fd577030ffbfccf62a5a40df28f59b41,ebcfe33ac8fb2fbdfcb606ff6ce4709c8dad3b2d,62.599
ubiquity-0.6.5b-fx.xpi,bbda36b7,ae6a80471e7649b8aa264d673be7a7dd,caa44950b4f48dc6222350d0356338ed772eaa1b,961.999
unloadtab-0.24.7-fx.xpi,30ef04fd,b18b62543d228bb091bd3633d99e8701,5cb46aae1700cba4c2b8de38d1e0a2f6bb4ce588,74.389
unmht-8.3.2-an+fx+sm+tb.xpi,504eb325,6d8f3dc9428ae17df8e367eef5750efd,420bf264ce59492463ad03cdaf2eb43735e850fa,518.788
vacuum_places_improved-1.2-fx.xpi,2dbd7689,3f438dddd0fece107431fd31c1b1a5f5,4a61ee7ca51e0ff1c7837d25155fe96cd0717156,30.077
video_downloadhelper-6.3.0a1-fx.xpi,9cebd013,be354373b3075c182e12570bbe3c22df,13f03b41cb8528d1e1799498278c58f030a96915,771.327
video_downloadhelper-6.3.1-fx.xpi,aea3511e,15abe78b0d660d6506161fbea91fbd31,9182c97bf3bc35e772e405f2a22e86b13b458f5b,788.307
view_page_archive_cache-1.2.0-an+fx-windows.xpi,820b6278,d93092e3f2717bb151d7865428dd8ab8,fa3379c263f2f29daccf968435bc7bd1c1946692,142.846
viewmarks-2.0.8-fx.xpi,27411caa,f746df1ce6fe9cecdfa012e0a793e61d,17d5ffa651bd4714defe543b0e2dfa1867622f00,712.827
vimfx-0.20.10-fx.xpi,39ffb5dc,a063c50690ad26e145b683b4e67dec21,dc86663279cffefb5193d12838a2a55543728c89,579.757
vocabulary_highlighter-0.73-fx.xpi,0b0ef92b,9e4fd6f91921e885e34d28748fabefe2,6eb24320fe6ccc7f81b3f9084a39749ffa96e1dd,120.614
webpage_snapshot_to_scrapbook-4.04-fn+fx.xpi,511feb02,46f7c5cfab64de7cb9ad0c70a0b6680e,977059b99a73163e846163a86ca83570152d84d8,365.174
xmarks_sync-4.4.1-fx+sm.xpi,09c5a45d,cef6ba67ce0e47dcc3ad63150dc2065f,e3485fc94b460aaf2eeabb940b3f21ecead770b2,923.228
zotero-4.0.29.16.xpi,ee96868e,3a25ec6ed294cdd893b5c11a8703c9b2,1d42f5c8987922f3c8984d96ff23e756ffc0c343,6.248.359
Zotero-LibreOffice-Plugin-3.5.12.xpi,f2687f65,3f606a247d005bd9acffa3b4ea6a0e41,f84ada8b530c5ff879dd1db0c464dde20812f0cd,2.231.964
Zotero-WinWord-Plugin-3.5.6.xpi,79a0d0f8,0cea58ffeb6453291092ed6a3062fa13,561ec81bd04d1bc66ad7bf9e7ddcdd987f608263,2.102.963
